0,50,5000,0,0,0,0,2,1924,3,1,127000
3,60,7200,0,0,0,0,0,2006,2,1,187750
0,79,9245,0,3,1,0,1,2006,3,1,213500
4,60,9000,0,3,0,0,3,1928,2,1,76000
0,0,53107,0,3,2,0,1,1992,3,1,240000
0,43,3182,0,3,0,0,0,2004,2,1,192000
0,58,8410,0,3,0,0,2,1910,5,1,81000
0,72,7200,0,3,0,0,5,1976,3,1,125000
0,93,9382,0,3,1,0,0,1999,3,1,191000
0,96,12474,0,3,0,0,1,2007,3,1,426000
0,50,8405,0,1,0,0,2,1900,4,1,119000
0,71,12209,0,3,1,0,1,2001,3,1,215000
0,0,8339,0,3,1,0,0,1959,3,1,106500
0,0,7446,0,3,0,0,0,1941,2,1,100000
0,60,10134,0,3,0,0,2,1940,2,1,109000
0,68,9571,0,3,0,0,0,1956,3,1,129000
0,60,7200,0,3,0,0,0,1972,2,1,123000
0,69,7590,0,3,0,0,1,1962,4,1,169500
1,60,8967,0,3,0,0,0,1920,2,1,67000
3,65,8125,0,3,0,0,1,2006,2,1,241000
0,38,14963,0,3,2,0,0,1996,1,1,245500
0,65,8767,0,3,1,0,0,2005,3,1,164990
0,60,10200,0,3,0,0,0,1940,2,1,108000
0,93,12090,0,3,0,0,1,1998,4,1,258000
0,0,10364,0,3,1,0,1,1995,3,1,168000
0,0,9991,0,3,1,0,0,1976,3,1,150000
0,51,10480,0,3,0,0,2,1936,3,1,115000
0,63,15576,0,3,0,0,1,1915,4,1,177000
0,109,14154,0,3,0,0,1,2006,3,1,280000
3,85,10800,0,3,0,0,1,2007,3,1,339750
0,68,9571,0,3,0,0,0,1958,3,1,60000
0,100,34650,0,3,0,0,0,1955,3,1,145000
3,0,4403,0,3,2,0,0,2009,2,1,222000
1,56,8960,0,1,0,0,0,1927,2,1,115000
0,59,11228,0,3,2,0,1,1993,3,1,228000
0,73,8899,0,3,1,0,0,2007,3,1,181134
0,74,7844,0,3,0,0,1,1978,3,1,149500
0,86,22420,0,3,1,0,1,1918,4,1,239000
0,60,8160,0,3,0,0,2,1940,3,1,126000
0,65,8450,0,3,0,0,0,1968,3,1,142000
1,78,7060,0,3,0,0,4,1997,2,2,206300
0,0,16635,0,3,1,0,0,1977,3,1,215000
0,100,21750,0,3,0,0,0,1954,2,1,113000
0,80,9200,0,3,0,0,1,1998,4,1,315000
0,72,9000,0,3,0,0,0,1956,2,1,139000
1,60,3378,0,1,0,0,1,1946,3,1,135000
0,0,12800,0,3,0,0,5,1989,2,1,275000
0,77,8593,0,3,1,0,0,1957,3,1,109008
0,64,6762,0,3,0,0,0,2007,2,1,195400
0,130,11457,0,3,1,0,0,1988,3,1,175000
1,21,1680,0,3,0,0,1,1971,2,1,85400
1,60,5586,0,3,1,0,2,1920,4,1,79900
1,24,1920,0,3,0,0,1,1971,2,1,122500
0,100,10839,0,3,1,0,1,1997,3,1,181000
1,21,1890,0,3,0,0,4,1972,1,1,81000
0,43,10667,0,3,2,0,1,1996,3,1,212000
1,40,4400,0,3,0,0,2,1920,2,1,116000
1,50,6000,0,3,0,0,3,1926,2,1,119000
0,40,4280,0,3,0,0,0,1913,2,1,90350
0,67,12354,0,1,0,0,2,1920,3,1,110000
0,105,15431,0,3,0,0,0,2008,2,1,555000
0,92,12108,0,3,0,0,0,1955,4,2,118000
1,52,6240,0,3,0,0,2,1930,3,1,162900
0,53,3922,0,3,0,0,0,2006,2,1,172500
0,70,8750,0,3,0,0,1,1994,4,1,210000
0,73,9855,0,3,0,0,0,1956,3,1,127500
0,137,16492,0,3,1,0,0,1966,2,1,190000
0,0,11214,0,3,1,0,1,1998,4,1,199900
1,50,8600,0,3,0,0,2,1937,3,1,119500
1,50,6000,0,3,0,0,2,1948,2,1,120000
1,70,5684,0,3,0,0,0,1930,2,1,110000
0,62,70761,0,3,1,0,0,1975,2,1,280000
0,0,9303,0,3,1,0,1,1996,3,1,204000
3,75,9000,0,3,0,0,1,2008,3,1,210000
0,63,9297,0,3,0,0,0,1976,4,2,188000
0,80,9600,0,3,0,0,0,1973,3,1,175500
1,34,4571,0,1,0,0,1,1916,4,1,98000
0,0,53227,0,3,1,0,0,1954,2,1,256000
1,0,5100,0,1,0,0,1,1925,3,1,161000
0,0,7015,0,3,1,0,2,1950,3,1,110000
3,75,8004,0,3,1,0,1,2009,3,1,263435
0,60,7200,0,3,0,0,1,1936,3,1,155000
0,60,8281,0,3,1,0,0,1965,3,1,62383
0,74,11988,0,3,1,0,1,1934,3,1,188700
0,60,8430,0,3,0,0,0,1978,3,1,124000
1,0,3072,0,3,0,0,0,2004,2,1,178740
0,85,10628,0,3,0,0,0,1970,2,1,167000
0,79,9480,0,3,0,0,1,1942,3,1,146500
0,98,11428,0,3,1,0,0,2006,3,1,250000
0,76,9291,0,3,1,0,1,1993,3,1,187000
0,0,6820,0,3,1,0,0,1985,1,1,212000
0,92,11952,0,3,0,0,1,1977,3,1,190000
1,35,3675,0,3,0,0,5,2005,2,1,148000
0,110,14977,0,3,1,0,0,2006,2,1,440000
0,41,5330,0,3,0,0,0,2000,2,1,251000
0,80,8480,0,3,0,0,0,1963,2,1,132500
0,75,13125,0,3,0,0,0,1997,3,1,208900
0,105,13693,0,3,0,0,1,2006,3,1,380000
0,79,10637,0,3,0,0,0,2007,3,1,297000
1,50,5925,0,3,0,0,0,1937,2,1,89471
0,98,16033,0,3,1,0,0,2004,3,1,326000
0,72,11846,0,3,1,0,0,2003,2,1,374000
1,50,2500,0,0,0,0,1,1915,4,1,155000
1,32,4500,0,3,0,0,0,1998,2,1,164000
0,0,7758,0,3,1,0,0,1962,3,1,132500
0,80,9600,0,3,0,0,0,1950,3,1,147000
0,79,10289,0,3,0,0,0,1965,3,1,156000
0,70,12243,0,3,1,0,0,1971,3,1,175000
0,60,10800,0,3,0,0,2,1900,3,2,160000
1,21,1526,0,3,0,0,4,1970,1,1,86000
1,0,2665,0,3,0,0,1,1976,3,1,115000
0,79,9490,0,3,0,0,2,1941,3,1,133000
0,105,15578,0,3,1,0,1,2006,3,1,172785
0,70,7931,0,3,0,0,0,1960,3,1,155000
1,50,5784,0,3,0,0,0,1938,2,1,91300
2,60,7879,0,3,0,0,0,1920,2,1,34900
0,0,12692,0,3,1,0,0,1992,4,1,430000
0,60,9120,0,0,0,0,2,1925,4,1,184000
0,65,7800,0,3,0,0,0,1967,3,1,130000
0,70,7535,0,3,1,0,0,1958,2,1,120000
1,21,1890,0,3,0,0,1,1973,3,1,113000
3,75,9803,0,3,0,0,1,2005,3,1,226700
0,70,9170,0,3,0,0,0,1965,2,1,140000
0,100,15602,0,3,1,0,0,1959,1,1,289000
0,24,2308,0,3,0,0,1,1974,3,1,147000
1,60,7596,0,1,0,0,1,1952,4,2,124500
0,80,9554,0,3,1,0,1,1993,3,1,215000
3,75,7862,0,3,1,0,0,2009,2,1,208300
1,60,9600,0,3,0,0,1,1928,3,1,161000
0,80,9600,0,3,0,0,0,1959,3,1,124500
0,75,14559,0,3,0,0,0,1951,2,1,164900
0,40,6792,0,3,1,0,0,2005,2,1,202665
0,70,9100,0,3,0,0,0,1958,3,1,129900
0,71,9187,0,3,0,0,0,1983,3,1,134000
0,55,10594,0,3,0,0,3,1926,2,1,96500
0,94,12220,0,3,0,0,0,2009,3,1,402861
0,0,10448,0,3,1,0,5,1972,3,1,158000
0,79,10208,0,3,1,0,1,1996,3,1,265000
